"n","lambda","mse"
2500,0.000335319655605597,0.0168400881412109
2500,0.000357674299312637,0.0168266455752871
2500,0.000380028943019677,0.0168136604546717
2500,0.000402383586726717,0.0168011321796909
2500,0.000424738230433757,0.016789060151676
2500,0.000447092874140796,0.0167774437729619
2500,0.000469447517847836,0.0167662824468846
2500,0.000491802161554876,0.016755575577779
2500,0.000514156805261916,0.016745322570977
2500,0.000536511448968956,0.0167355228328053
2500,0.000558866092675995,0.0167261757705832
2500,0.000581220736383035,0.0167172807926204
2500,0.000603575380090075,0.0167088373082153
2500,0.000625930023797115,0.0167008447276523
2500,0.000648284667504155,0.0166933024622001
2500,0.000670639311211195,0.0166862099241096
2500,0.000692993954918234,0.0166795665266115
2500,0.000715348598625274,0.0166733716839146
2500,0.000737703242332314,0.0166676248112034
2500,0.000760057886039354,0.0166623253246364
2500,0.000782412529746394,0.0166574726413435
2500,0.000804767173453434,0.0166530661794244
2500,0.000827121817160473,0.0166491053579464
2500,0.000849476460867513,0.0166455895969422
2500,0.000871831104574553,0.016642518317408
2500,0.000894185748281593,0.0166398909413016
2500,0.000916540391988633,0.01663770689154
2500,0.000938895035695672,0.0166359655919975
2500,0.000961249679402712,0.016634666467504
2500,0.000983604323109752,0.0166338089438426
2500,0.00100595896681679,0.0166333924477475
2500,0.00102831361052383,0.0166334164069024
2500,0.00105066825423087,0.0166338802499383
2500,0.00107302289793791,0.0166347834064313
2500,0.00109537754164495,0.0166361253069009
2500,0.00111773218535199,0.016637905382808
2500,0.00114008682905903,0.0166401230665526
2500,0.00116244147276607,0.0166427777914721
2500,0.00118479611647311,0.0166458689918394
2500,0.00120715076018015,0.0166493961028605
2500,0.00122950540388719,0.0166533585606731
2500,0.00125186004759423,0.0166577558023442
2500,0.00127421469130127,0.0166625872658684
2500,0.00129656933500831,0.0166678523901657
2500,0.00131892397871535,0.01667355061508
2500,0.00134127862242239,0.0166796813813767
2500,0.00136363326612943,0.0166862441307407
2500,0.00138598790983647,0.0166932383057753
2500,0.00140834255354351,0.0167006633499991
2500,0.00143069719725055,0.016708518707845
2500,0.00145305184095759,0.016716803824658
2500,0.00147540648466463,0.0167255181466929
2500,0.00149776112837167,0.0167346611211132
2500,0.00152011577207871,0.0167442321959883
2500,0.00154247041578575,0.0167542308202925
2500,0.00156482505949279,0.0167646564439022
2500,0.00158717970319983,0.0167755085175948
2500,0.00160953434690687,0.0167867864930464
2500,0.00163188899061391,0.01679848982283
2500,0.00165424363432095,0.0168106179604136
2500,0.00167659827802799,0.0168231703601586
2500,0.00169895292173503,0.0168361464773174
2500,0.00172130756544207,0.0168495457680321
2500,0.00174366220914911,0.0168633676893324
2500,0.00176601685285615,0.0168776116991337
2500,0.00178837149656319,0.0168922772562354
2500,0.00181072614027023,0.0169073638203188
2500,0.00183308078397727,0.0169228708519458
2500,0.0018554354276843,0.0169387978125564
2500,0.00187779007139134,0.0169551441644675
2500,0.00190014471509838,0.0169719093708704
2500,0.00192249935880542,0.0169890928958298
2500,0.00194485400251246,0.0170066942042814
2500,0.0019672086462195,0.0170247127620302
2500,0.00198956328992654,0.0170431480357488
2500,0.00201191793363358,0.0170619994929756
2500,0.00203427257734062,0.017081266602113
2500,0.00205662722104766,0.0171009488324255
2500,0.0020789818647547,0.0171210456540381
2500,0.00210133650846174,0.0171415565379345
2500,0.00212369115216878,0.017162480955955
2500,0.00214604579587582,0.0171838183807953
2500,0.00216840043958286,0.0172055682860042
2500,0.0021907550832899,0.0172277301459821
2500,0.00221310972699694,0.0172503034359796
3000,0,0.0145717535716735
3000,1.8632771406295e-05,0.0145578794253905
3000,3.72655428125901e-05,0.0145443250030301
3000,5.58983142188851e-05,0.0145310899561643
3000,7.45310856251802e-05,0.0145181739368494
3000,9.31638570314752e-05,0.0145055765976258
3000,0.00011179662843777,0.0144932975915166
3000,0.000130429399844065,0.0144813365720271
3000,0.00014906217125036,0.0144696931931438
3000,0.000167694942656655,0.0144583671093335
3000,0.00018632771406295,0.0144473579755424
3000,0.000204960485469246,0.0144366654471957
3000,0.000223593256875541,0.0144262891801962
3000,0.000242226028281836,0.0144162288309236
3000,0.000260858799688131,0.014406484056234
3000,0.000279491571094426,0.0143970545134585
3000,0.000298124342500721,0.0143879398604028
3000,0.000316757113907016,0.0143791397553463
3000,0.000335389885313311,0.0143706538570412
3000,0.000354022656719606,0.0143624818247114
3000,0.000372655428125901,0.0143546233180521
3000,0.000391288199532196,0.014347077997229
3000,0.000409920970938491,0.0143398455228768
3000,0.000428553742344786,0.0143329255560993
3000,0.000447186513751081,0.0143263177584678
3000,0.000465819285157376,0.0143200217920208
3000,0.000484452056563671,0.0143140373192629
3000,0.000503084827969966,0.014308364003164
3000,0.000521717599376261,0.0143030015071588
3000,0.000540350370782556,0.0142979494951453
3000,0.000558983142188851,0.0142932076314848
3000,0.000577615913595146,0.0142887755810005
3000,0.000596248685001441,0.014284653008977
3000,0.000614881456407737,0.0142808395811594
3000,0.000633514227814032,0.0142773349637523
3000,0.000652146999220327,0.0142741388234194
3000,0.000670779770626622,0.0142712508272823
3000,0.000689412542032917,0.0142686706429201
3000,0.000708045313439212,0.0142663979383681
3000,0.000726678084845507,0.0142644323821175
3000,0.000745310856251802,0.0142627736431143
3000,0.000763943627658097,0.0142614213907585
3000,0.000782576399064392,0.0142603752949035
3000,0.000801209170470687,0.0142596350258553
3000,0.000819841941876982,0.0142592002543714
3000,0.000838474713283277,0.0142590706516603
3000,0.000857107484689572,0.0142592458893808
3000,0.000875740256095867,0.0142597256396408
3000,0.000894373027502162,0.0142605095749971
3000,0.000913005798908457,0.0142615973684539
3000,0.000931638570314752,0.0142629886934628
3000,0.000950271341721047,0.0142646832239214
3000,0.000968904113127342,0.0142666806341729
3000,0.000987536884533638,0.0142689805990051
3000,0.00100616965593993,0.0142715827936498
3000,0.00102480242734623,0.0142744868937818
3000,0.00104343519875252,0.0142776925755184
3000,0.00106206797015882,0.0142811995154187
3000,0.00108070074156511,0.0142850073904822
3000,0.00109933351297141,0.0142891158781489
3000,0.0011179662843777,0.0142935246562979
3000,0.001136599055784,0.0142982334032469
3000,0.00115523182719029,0.0143032417977515
3000,0.00117386459859659,0.0143085495190041
3000,0.00119249737000288,0.0143141562466337
3000,0.00121113014140918,0.0143200616607047
3000,0.00122976291281547,0.0143262654417162
3000,0.00124839568422177,0.0143327672706014
3000,0.00126702845562806,0.0143395668287268
3000,0.00128566122703436,0.0143466637978914
3000,0.00130429399844065,0.014354057860326
3000,0.00132292676984695,0.0143617486986925
3000,0.00134155954125324,0.0143697359960829
3000,0.00136019231265954,0.0143780194360191
3000,0.00137882508406583,0.0143865987024514
3000,0.00139745785547213,0.0143954734797586
3000,0.00141609062687842,0.0144046434527465
3000,0.00143472339828472,0.0144141083066477
3000,0.00145335616969101,0.0144238677271205
3000,0.00147198894109731,0.0144339214002486
3000,0.0014906217125036,0.0144442690125399
3000,0.0015092544839099,0.0144549102509261
3000,0.00152788725531619,0.0144658448027616
3000,0.00154652002672249,0.0144770723558235
3000,0.00156515279812878,0.0144885925983099
3000,0.00158378556953508,0.0145004052188401
3000,0.00160241834094137,0.0145125099064531
3000,0.00162105111234767,0.0145249063506074
3000,0.00163968388375396,0.0145375942411802
3000,0.00165831665516026,0.0145505732684665
3000,0.00167694942656655,0.0145638431231784
3000,0.00169558219797285,0.0145774034964447
3000,0.00171421496937914,0.0145912540798098
3000,0.00173284774078544,0.0146053945652331
3000,0.00175148051219173,0.0146198246450886
3000,0.00177011328359803,0.0146345440121636
3000,0.00178874605500432,0.0146495523596585
3000,0.00180737882641062,0.0146648493811859
3000,0.00182601159781691,0.01468043477077
3000,0.00184464436922321,0.0146963082228456
3500,0,0.0123582090863824
3500,1.59733365430451e-05,0.0123485837497233
3500,3.19466730860901e-05,0.012339190784112
3500,4.79200096291352e-05,0.0123300299738891
3500,6.38933461721802e-05,0.0123211011036498
3500,7.98666827152253e-05,0.0123124039582437
3500,9.58400192582703e-05,0.0123039383227743
3500,0.000111813355801315,0.0122957039825985
3500,0.00012778669234436,0.0122877007233266
3500,0.000143760028887406,0.0122799283308214
3500,0.000159733365430451,0.0122723865911984
3500,0.000175706701973496,0.0122650752908249
3500,0.000191680038516541,0.0122579942163199
3500,0.000207653375059586,0.0122511431545537
3500,0.000223626711602631,0.0122445218926474
3500,0.000239600048145676,0.012238130217973
3500,0.000255573384688721,0.012231967918152
3500,0.000271546721231766,0.0122260347810563
3500,0.000287520057774811,0.0122203305948067
3500,0.000303493394317856,0.0122148551477734
3500,0.000319466730860901,0.0122096082285751
3500,0.000335440067403946,0.0122045896260787
3500,0.000351413403946991,0.0121997991293992
3500,0.000367386740490036,0.012195236527899
3500,0.000383360077033081,0.0121909016111878
3500,0.000399333413576126,0.0121867941691219
3500,0.000415306750119171,0.0121829139918043
3500,0.000431280086662217,0.0121792608695838
3500,0.000447253423205262,0.0121758345930552
3500,0.000463226759748307,0.0121726349530585
3500,0.000479200096291352,0.0121696617406786
3500,0.000495173432834397,0.012166914747245
3500,0.000511146769377442,0.0121643937643318
3500,0.000527120105920487,0.0121620985837565
3500,0.000543093442463532,0.0121600289975804
3500,0.000559066779006577,0.012158184798108
3500,0.000575040115549622,0.0121565657778864
3500,0.000591013452092667,0.0121551717297053
3500,0.000606986788635712,0.0121540024465965
3500,0.000622960125178757,0.0121530577218333
3500,0.000638933461721802,0.0121523373489307
3500,0.000654906798264847,0.0121518411216444
3500,0.000670880134807892,0.012151568833971
3500,0.000686853471350937,0.0121515202801472
3500,0.000702826807893983,0.0121516952546498
3500,0.000718800144437028,0.0121520935521949
3500,0.000734773480980073,0.0121527149677383
3500,0.000750746817523118,0.0121535592964742
3500,0.000766720154066163,0.0121546263338356
3500,0.000782693490609208,0.0121559158754936
3500,0.000798666827152253,0.0121574277173572
3500,0.000814640163695298,0.0121591616555726
3500,0.000830613500238343,0.0121611174865235
3500,0.000846586836781388,0.01216329500683
3500,0.000862560173324433,0.0121656940133488
3500,0.000878533509867478,0.0121683143031728
3500,0.000894506846410523,0.0121711556736303
3500,0.000910480182953568,0.0121742179222852
3500,0.000926453519496613,0.0121775008469365
3500,0.000942426856039658,0.0121810042456175
3500,0.000958400192582703,0.0121847279165963
3500,0.000974373529125748,0.0121886716583748
3500,0.000990346865668794,0.0121928352696883
3500,0.00100632020221184,0.0121972185495058
3500,0.00102229353875488,0.0122018212970291
3500,0.00103826687529793,0.0122066433116925
3500,0.00105424021184097,0.0122116843931627
3500,0.00107021354838402,0.0122169443413383
3500,0.00108618688492706,0.0122224229563496
3500,0.00110216022147011,0.0122281200385579
3500,0.00111813355801315,0.0122340353885558
3500,0.0011341068945562,0.012240168807166
3500,0.00115008023109924,0.0122465200954418
3500,0.00116605356764229,0.0122530890546662
3500,0.00118202690418533,0.012259875486352
3500,0.00119800024072838,0.0122668791922409
3500,0.00121397357727142,0.0122740999743038
3500,0.00122994691381447,0.0122815376347399
3500,0.00124592025035751,0.0122891919759767
3500,0.00126189358690056,0.0122970628006698
3500,0.0012778669234436,0.0123051499117021
3500,0.00129384025998665,0.0123134531121838
3500,0.00130981359652969,0.0123219722054519
3500,0.00132578693307274,0.0123307069950701
3500,0.00134176026961578,0.0123396572848283
3500,0.00135773360615883,0.0123488228787423
3500,0.00137370694270187,0.0123582035810533
3500,0.00138968027924492,0.0123677991962279
3500,0.00140565361578797,0.0123776095289577
3500,0.00142162695233101,0.0123876343841586
3500,0.00143760028887406,0.0123978735669711
3500,0.0014535736254171,0.0124083268827592
3500,0.00146954696196015,0.012418994137111
3500,0.00148552029850319,0.0124298751358374
3500,0.00150149363504624,0.0124409696849725
3500,0.00151746697158928,0.012452277590773
3500,0.00153344030813233,0.012463798659718
3500,0.00154941364467537,0.0124755326985083
3500,0.00156538698121842,0.0124874795140666
3500,0.00158136031776146,0.0124996389135369
4000,0,0.0103147100630566
4000,1.39782380761586e-05,0.0103061713264055
4000,2.79564761523172e-05,0.0102978101633484
4000,4.19347142284759e-05,0.0102896264302205
4000,5.59129523046345e-05,0.0102816199835047
4000,6.98911903807931e-05,0.0102737906798313
4000,8.38694284569517e-05,0.0102661383759778
4000,9.78476665331103e-05,0.010258662928869
4000,0.000111825904609269,0.0102513641955765
4000,0.000125804142685428,0.0102442420333188
4000,0.000139782380761586,0.0102372962994606
4000,0.000153760618837745,0.0102305268515133
4000,0.000167738856913903,0.0102239335471343
4000,0.000181717094990062,0.0102175162441269
4000,0.000195695333066221,0.0102112748004402
4000,0.000209673571142379,0.0102052090741691
4000,0.000223651809218538,0.0101993189235535
4000,0.000237630047294696,0.0101936042069788
4000,0.000251608285370855,0.0101880647829754
4000,0.000265586523447014,0.0101827005102185
4000,0.000279564761523172,0.0101775112475278
4000,0.000293542999599331,0.0101724968538676
4000,0.00030752123767549,0.0101676571883464
4000,0.000321499475751648,0.010162992110217
4000,0.000335477713827807,0.0101585014788757
4000,0.000349455951903965,0.0101541851538627
4000,0.000363434189980124,0.0101500429948619
4000,0.000377412428056283,0.0101460748617003
4000,0.000391390666132441,0.0101422806143481
4000,0.0004053689042086,0.0101386601129185
4000,0.000419347142284759,0.0101352132176674
4000,0.000433325380360917,0.0101319397889935
4000,0.000447303618437076,0.0101288396874376
4000,0.000461281856513234,0.0101259127736829
4000,0.000475260094589393,0.0101231589085548
4000,0.000489238332665552,0.0101205779530202
4000,0.00050321657074171,0.010118169768188
4000,0.000517194808817869,0.0101159342153083
4000,0.000531173046894028,0.0101138711557728
4000,0.000545151284970186,0.0101119804511142
4000,0.000559129523046345,0.0101102619630061
4000,0.000573107761122503,0.0101087155532628
4000,0.000587085999198662,0.0101073410838395
4000,0.000601064237274821,0.0101061384168314
4000,0.000615042475350979,0.0101051074144741
4000,0.000629020713427138,0.0101042479391434
4000,0.000642998951503296,0.0101035598533546
4000,0.000656977189579455,0.010103043019763
4000,0.000670955427655614,0.0101026973011633
4000,0.000684933665731772,0.0101025225604895
4000,0.000698911903807931,0.0101025186608146
4000,0.00071289014188409,0.0101026854653508
4000,0.000726868379960248,0.0101030228374489
4000,0.000740846618036407,0.0101035306405985
4000,0.000754824856112565,0.0101042087384275
4000,0.000768803094188724,0.0101050569947019
4000,0.000782781332264883,0.0101060752733261
4000,0.000796759570341041,0.0101072634383421
4000,0.0008107378084172,0.0101086213539298
4000,0.000824716046493359,0.0101101488844066
4000,0.000838694284569517,0.0101118458942272
4000,0.000852672522645676,0.0101137122479834
4000,0.000866650760721834,0.0101157478104043
4000,0.000880628998797993,0.0101179524463557
4000,0.000894607236874152,0.0101203260208399
4000,0.00090858547495031,0.0101228683989959
4000,0.000922563713026469,0.0101255794460988
4000,0.000936541951102627,0.0101284590275601
4000,0.000950520189178786,0.0101315070089271
4000,0.000964498427254945,0.0101347232558829
4000,0.000978476665331103,0.0101381076342461
4000,0.000992454903407262,0.0101416600099711
4000,0.00100643314148342,0.0101453802491471
4000,0.00102041137955958,0.0101492682179988
4000,0.00103438961763574,0.0101533237828855
4000,0.0010483678557119,0.0101575468103014
4000,0.00106234609378806,0.0101619371668755
4000,0.00107632433186421,0.0101664947193707
4000,0.00109030256994037,0.0101712193346845
4000,0.00110428080801653,0.0101761108798485
4000,0.00111825904609269,0.0101811692220278
4000,0.00113223728416885,0.0101863942285218
4000,0.00114621552224501,0.0101917857667629
4000,0.00116019376032117,0.0101973437043172
4000,0.00117417199839732,0.010203067908884
4000,0.00118815023647348,0.0102089582482954
4000,0.00120212847454964,0.0102150145905167
4000,0.0012161067126258,0.0102212368036456
4000,0.00123008495070196,0.0102276247559125
4000,0.00124406318877812,0.0102341783156803
4000,0.00125804142685428,0.0102408973514438
4000,0.00127201966493043,0.0102477817318299
4000,0.00128599790300659,0.0102548313255975
4000,0.00129997614108275,0.0102620460016372
4000,0.00131395437915891,0.0102694256289709
4000,0.00132793261723507,0.010276970076752
4000,0.00134191085531123,0.0102846792142652
4000,0.00135588909338739,0.010292552910926
4000,0.00136986733146354,0.010300591036281
4000,0.0013838455695397,0.0103087934600073
4500,0,0.00963598865575027
4500,1.24261851934171e-05,0.00962942812113596
4500,2.48523703868342e-05,0.00962300719002464
4500,3.72785555802513e-05,0.00961672576221348
4500,4.97047407736684e-05,0.00961058373759096
4500,6.21309259670855e-05,0.00960458101613672
4500,7.45571111605026e-05,0.00959871749792152
4500,8.69832963539197e-05,0.00959299308310707
4500,9.94094815473369e-05,0.00958740767194596
4500,0.000111835666740754,0.00958196116478155
4500,0.000124261851934171,0.00957665346204787
4500,0.000136688037127588,0.00957148446426951
4500,0.000149114222321005,0.00956645407206149
4500,0.000161540407514422,0.00956156218612923
4500,0.000173966592707839,0.00955680870726834
4500,0.000186392777901257,0.00955219353636462
4500,0.000198818963094674,0.00954771657439388
4500,0.000211245148288091,0.00954337772242187
4500,0.000223671333481508,0.00953917688160419
4500,0.000236097518674925,0.00953511395318615
4500,0.000248523703868342,0.0095311888385027
4500,0.000260949889061759,0.00952740143897829
4500,0.000273376074255176,0.00952375165612682
4500,0.000285802259448593,0.00952023939155148
4500,0.000298228444642011,0.00951686454694469
4500,0.000310654629835428,0.00951362702408797
4500,0.000323080815028845,0.00951052672485188
4500,0.000335507000222262,0.00950756355119584
4500,0.000347933185415679,0.00950473740516811
4500,0.000360359370609096,0.00950204818890564
4500,0.000372785555802513,0.00949949580463398
4500,0.00038521174099593,0.00949708015466721
4500,0.000397637926189347,0.00949480114140775
4500,0.000410064111382765,0.00949265866734638
4500,0.000422490296576182,0.00949065263506202
4500,0.000434916481769599,0.00948878294722173
4500,0.000447342666963016,0.00948704950658055
4500,0.000459768852156433,0.0094854522159814
4500,0.00047219503734985,0.009483990978355
4500,0.000484621222543267,0.00948266569671978
4500,0.000497047407736684,0.00948147627418175
4500,0.000509473592930101,0.00948042261393439
4500,0.000521899778123519,0.0094795046192586
4500,0.000534325963316936,0.00947872219352257
4500,0.000546752148510353,0.00947807524018167
4500,0.00055917833370377,0.00947756366277837
4500,0.000571604518897187,0.00947718736494213
4500,0.000584030704090604,0.00947694625038931
4500,0.000596456889284021,0.00947684022292305
4500,0.000608883074477438,0.0094768691864332
4500,0.000621309259670855,0.00947703304489621
4500,0.000633735444864272,0.009477331702375
4500,0.00064616163005769,0.00947776506301893
4500,0.000658587815251107,0.00947833303106362
4500,0.000671014000444524,0.00947903551083093
4500,0.000683440185637941,0.00947987240672879
4500,0.000695866370831358,0.00948084362325115
4500,0.000708292556024775,0.00948194906497788
4500,0.000720718741218192,0.00948318863657463
4500,0.000733144926411609,0.00948456224279281
4500,0.000745571111605026,0.00948606978846938
4500,0.000757997296798444,0.00948771117852688
4500,0.000770423481991861,0.00948948631797324
4500,0.000782849667185278,0.0094913951119017
4500,0.000795275852378695,0.00949343746549074
4500,0.000807702037572112,0.00949561328400399
4500,0.000820128222765529,0.00949792247279008
4500,0.000832554407958946,0.00950036493728259
4500,0.000844980593152363,0.00950294058299993
4500,0.00085740677834578,0.00950564931554528
4500,0.000869832963539198,0.00950849104060641
4500,0.000882259148732615,0.00951146566395572
4500,0.000894685333926032,0.00951457309144998
4500,0.000907111519119449,0.00951781322903038
4500,0.000919537704312866,0.00952118598272236
4500,0.000931963889506283,0.00952469125863549
4500,0.0009443900746997,0.00952832896296348
4500,0.000956816259893117,0.00953209900198394
4500,0.000969242445086534,0.00953600128205842
4500,0.000981668630279951,0.00954003570963225
4500,0.000994094815473369,0.0095442021912344
4500,0.00100652100066679,0.00954850063347751
4500,0.0010189471858602,0.00955293094305766
4500,0.00103137337105362,0.00955749302675438
4500,0.00104379955624704,0.00956218679143049
4500,0.00105622574144045,0.00956701214403202
4500,0.00106865192663387,0.00957196899158819
4500,0.00108107811182729,0.00957705724121115
4500,0.00109350429702071,0.00958227680009607
4500,0.00110593048221412,0.00958762757552093
4500,0.00111835666740754,0.00959310947484644
4500,0.00113078285260096,0.00959872240551602
4500,0.00114320903779437,0.0096044662750556
4500,0.00115563522298779,0.00961034099107361
4500,0.00116806140818121,0.00961634646126083
4500,0.00118048759337463,0.00962248259339039
4500,0.00119291377856804,0.00962874929531749
4500,0.00120533996376146,0.00963514647497957
4500,0.00121776614895488,0.00964167404039597
4500,0.00123019233414829,0.00964833189966798
5000,0,0.00845312773952737
5000,1.11843477673211e-05,0.00844803099209023
5000,2.23686955346422e-05,0.0084430466945142
5000,3.35530433019632e-05,0.00843817477440501
5000,4.47373910692843e-05,0.00843341515942743
5000,5.59217388366054e-05,0.00842876777730525
5000,6.71060866039265e-05,0.00842423255582118
5000,7.82904343712476e-05,0.00841980942281683
5000,8.94747821385687e-05,0.00841549830619259
5000,0.00010065912990589,0.00841129913390763
5000,0.000111843477673211,0.00840721183397982
5000,0.000123027825440532,0.00840323633448562
5000,0.000134212173207853,0.00839937256356013
5000,0.000145396520975174,0.00839562044939692
5000,0.000156580868742495,0.00839197992024801
5000,0.000167765216509816,0.00838845090442383
5000,0.000178949564277137,0.00838503333029313
5000,0.000190133912044458,0.00838172712628295
5000,0.000201318259811779,0.00837853222087852
5000,0.000212502607579101,0.00837544854262324
5000,0.000223686955346422,0.00837247602011859
5000,0.000234871303113743,0.00836961458202409
5000,0.000246055650881064,0.00836686415705724
5000,0.000257239998648385,0.00836422467399344
5000,0.000268424346415706,0.00836169606166594
5000,0.000279608694183027,0.0083592782489658
5000,0.000290793041950348,0.00835697116484183
5000,0.000301977389717669,0.00835477473830047
5000,0.00031316173748499,0.00835268889840582
5000,0.000324346085252311,0.00835071357427952
5000,0.000335530433019632,0.0083488486951007
5000,0.000346714780786954,0.00834709419010595
5000,0.000357899128554275,0.00834544998858923
5000,0.000369083476321596,0.00834391601990182
5000,0.000380267824088917,0.00834249221345226
5000,0.000391452171856238,0.00834117849870631
5000,0.000402636519623559,0.00833997480518687
5000,0.00041382086739088,0.00833888106247391
5000,0.000425005215158201,0.00833789720020445
5000,0.000436189562925522,0.00833702314807249
5000,0.000447373910692843,0.00833625883582889
5000,0.000458558258460164,0.00833560419328144
5000,0.000469742606227485,0.00833505915029465
5000,0.000480926953994807,0.00833462363678983
5000,0.000492111301762128,0.00833429758274493
5000,0.000503295649529449,0.00833408091819453
5000,0.00051447999729677,0.00833397357322979
5000,0.000525664345064091,0.00833397547799836
5000,0.000536848692831412,0.00833408656270434
5000,0.000548033040598733,0.00833430675760822
5000,0.000559217388366054,0.00833463599302683
5000,0.000570401736133375,0.00833507419933328
5000,0.000581586083900696,0.00833562130695688
5000,0.000592770431668017,0.0083362772463831
5000,0.000603954779435338,0.00833704194815355
5000,0.000615139127202659,0.00833791534286583
5000,0.000626323474969981,0.00833889736117357
5000,0.000637507822737302,0.00833998793378632
5000,0.000648692170504623,0.00834118699146951
5000,0.000659876518271944,0.00834249446504437
5000,0.000671060866039265,0.00834391028538792
5000,0.000682245213806586,0.00834543438343285
5000,0.000693429561573907,0.00834706669016751
5000,0.000704613909341228,0.00834880713663586
5000,0.000715798257108549,0.00835065565393738
5000,0.00072698260487587,0.00835261217322702
5000,0.000738166952643191,0.00835467662571515
5000,0.000749351300410512,0.0083568489426675
5000,0.000760535648177834,0.00835912905540516
5000,0.000771719995945155,0.0083615168953044
5000,0.000782904343712476,0.00836401239379674
5000,0.000794088691479797,0.00836661548236878
5000,0.000805273039247118,0.00836932609256228
5000,0.000816457387014439,0.00837214415597396
5000,0.00082764173478176,0.00837506960425557
5000,0.000838826082549081,0.00837810236911372
5000,0.000850010430316402,0.00838124238230991
5000,0.000861194778083723,0.00838448957566046
5000,0.000872379125851044,0.0083878438810364
5000,0.000883563473618365,0.00839130523036347
5000,0.000894747821385686,0.00839487355562206
5000,0.000905932169153008,0.00839854878884714
5000,0.000917116516920329,0.00840233086212819
5000,0.00092830086468765,0.00840621970760916
5000,0.000939485212454971,0.00841021525748845
5000,0.000950669560222292,0.0084143174440188
5000,0.000961853907989613,0.00841852619950721
5000,0.000973038255756934,0.00842284145631504
5000,0.000984222603524255,0.00842726314685774
5000,0.000995406951291576,0.00843179120360496
5000,0.0010065912990589,0.00843642555908042
5000,0.00101777564682622,0.00844116614586185
5000,0.00102895999459354,0.00844601289658103
5000,0.00104014434236086,0.00845096574392356
5000,0.00105132869012818,0.00845602462062898
5000,0.0010625130378955,0.00846118945949064
5000,0.00107369738566282,0.00846646019335561
5000,0.00108488173343014,0.00847183675512467
5000,0.00109606608119747,0.0084773190777523
5000,0.00110725042896479,0.00848290709424655
6000,0,0.00696721460867225
6000,9.32126634315666e-06,0.00696378196984019
6000,1.86425326863133e-05,0.00696042682561175
6000,2.796379902947e-05,0.00695714913460167
6000,3.72850653726267e-05,0.00695394885545265
6000,4.66063317157833e-05,0.00695082594683531
6000,5.592759805894e-05,0.00694778036744823
6000,6.52488644020966e-05,0.00694481207601782
6000,7.45701307452533e-05,0.0069419210312984
6000,8.389139708841e-05,0.00693910719207212
6000,9.32126634315666e-05,0.00693637051714892
6000,0.000102533929774723,0.00693371096536656
6000,0.00011185519611788,0.00693112849559058
6000,0.000121176462461037,0.00692862306671425
6000,0.000130497728804193,0.00692619463765854
6000,0.00013981899514735,0.00692384316737217
6000,0.000149140261490507,0.0069215686148315
6000,0.000158461527833663,0.00691937093904055
6000,0.00016778279417682,0.00691725009903097
6000,0.000177104060519977,0.00691520605386201
6000,0.000186425326863133,0.0069132387626205
6000,0.00019574659320629,0.00691134818442086
6000,0.000205067859549447,0.00690953427840499
6000,0.000214389125892603,0.00690779700374233
6000,0.00022371039223576,0.00690613631962982
6000,0.000233031658578917,0.00690455218529185
6000,0.000242352924922073,0.00690304455998024
6000,0.00025167419126523,0.00690161340297425
6000,0.000260995457608387,0.00690025867358051
6000,0.000270316723951543,0.00689898033113305
6000,0.0002796379902947,0.00689777833499322
6000,0.000288959256637857,0.00689665264454972
6000,0.000298280522981013,0.00689560321921853
6000,0.00030760178932417,0.0068946300184429
6000,0.000316923055667327,0.00689373300169338
6000,0.000326244322010483,0.00689291212846771
6000,0.00033556558835364,0.00689216735829085
6000,0.000344886854696796,0.00689149865071495
6000,0.000354208121039953,0.00689090596531932
6000,0.00036352938738311,0.0068903892617104
6000,0.000372850653726267,0.00688994849952178
6000,0.000382171920069423,0.00688958363841409
6000,0.00039149318641258,0.00688929463807508
6000,0.000400814452755736,0.00688908145821952
6000,0.000410135719098893,0.00688894405858923
6000,0.00041945698544205,0.00688888239895299
6000,0.000428778251785207,0.0068888964391066
6000,0.000438099518128363,0.00688898613887279
6000,0.00044742078447152,0.00688915145810123
6000,0.000456742050814676,0.00688939235666852
6000,0.000466063317157833,0.00688970879447813
6000,0.00047538458350099,0.00689010073146038
6000,0.000484705849844146,0.00689056812757246
6000,0.000494027116187303,0.00689111094279836
6000,0.00050334838253046,0.00689172913714888
6000,0.000512669648873616,0.00689242267066159
6000,0.000521990915216773,0.00689319150340082
6000,0.00053131218155993,0.00689403559545761
6000,0.000540633447903086,0.00689495490694971
6000,0.000549954714246243,0.00689594939802157
6000,0.0005592759805894,0.00689701902884429
6000,0.000568597246932556,0.00689816375961561
6000,0.000577918513275713,0.00689938355055989
6000,0.00058723977961887,0.00690067836192807
6000,0.000596561045962026,0.00690204815399767
6000,0.000605882312305183,0.00690349288707278
6000,0.00061520357864834,0.00690501252148397
6000,0.000624524844991496,0.00690660701758836
6000,0.000633846111334653,0.00690827633576953
6000,0.00064316737767781,0.00691002043643752
6000,0.000652488644020966,0.00691183928002881
6000,0.000661809910364123,0.00691373282700629
6000,0.00067113117670728,0.00691570103785925
6000,0.000680452443050436,0.00691774387310335
6000,0.000689773709393593,0.0069198612932806
6000,0.00069909497573675,0.00692205325895931
6000,0.000708416242079906,0.00692431973073414
6000,0.000717737508423063,0.00692666066922599
6000,0.00072705877476622,0.00692907603508204
6000,0.000736380041109376,0.00693156578897572
6000,0.000745701307452533,0.00693412989160662
